image_file,title,true_author,original_prediction,original_confidence,perspective_prediction,perspective_confidence,still_correct
14982-1paris03.jpg,Ea haere ia oe? (Where Are You Going?),"GAUGUIN, Paul","GAUGUIN, Paul",0.35726869106292725,"GAUGUIN, Paul",0.3281937539577484,True
16444-franc13.jpg,Scenes from the Life of St Francis: 4. Death and Ascension of St Francis,GIOTTO di Bondone,GIOTTO di Bondone,0.31897279620170593,PIERO DELLA FRANCESCA,0.31135663390159607,False
39040-2homer3.jpg,Eurybates and Talthybios Lead Briseis to Agamemmon,"TIEPOLO, Giovanni Battista","TIEPOLO, Giovanni Battista",0.30487060546875,"TIEPOLO, Giovanni Domenico",0.3020830750465393,False
38576-mad_meg.jpg,Dulle Griet (Mad Meg),"TENIERS, David the Younger","TENIERS, David the Younger",0.3164522051811218,"TENIERS, David the Younger",0.2979665994644165,True
16345-virtu_3.jpg,No. 44 The Seven Virtues: Faith,GIOTTO di Bondone,GIOTTO di Bondone,0.3115420937538147,"BELLINI, Giovanni",0.279483437538147,False
35359-01religi.jpg,The Deposition,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3271503746509552,"RUBENS, Peter Paul",0.28719770908355713,True
26615-05_4sw.jpg,Ignudo,MICHELANGELO Buonarroti,MICHELANGELO Buonarroti,0.34827032685279846,MICHELANGELO Buonarroti,0.32961535453796387,True
02490-1seaso4.jpg,Winter,"ARCIMBOLDO, Giuseppe","ARCIMBOLDO, Giuseppe",0.3565157353878021,"ARCIMBOLDO, Giuseppe",0.3405827581882477,True
02518-5librari.jpg,The Librarian,"ARCIMBOLDO, Giuseppe","ARCIMBOLDO, Giuseppe",0.3276534080505371,"ARCIMBOLDO, Giuseppe",0.309450626373291,True
18864-resurrec.jpg,The Resurrected Christ Appears to the Virgin,GUERCINO,GUERCINO,0.3251130282878876,GUERCINO,0.3114529252052307,True
26014-07portr.jpg,Portraits of Willem Moreel and His Wife,"MEMLING, Hans","MEMLING, Hans",0.31070825457572937,"PERUGINO, Pietro",0.294747531414032,False
09009-05ulysse.jpg,Port Scene with the Departure of Ulysses from the Land of the Feaci,CLAUDE LORRAIN,CLAUDE LORRAIN,0.3274138271808624,CLAUDE LORRAIN,0.3204779624938965,True
05584-02lament.jpg,Lamentation over the Dead Christ,"BOTTICELLI, Sandro","BOTTICELLI, Sandro",0.30566471815109253,CARAVAGGIO,0.3134182393550873,False
06216-lucrezia.jpg,Lucrezia di Cosimo,"BRONZINO, Agnolo","BRONZINO, Agnolo",0.3191690444946289,"CRANACH, Lucas the Elder",0.30137354135513306,False
12238-pre_v_8.jpg,Transfiguration (scene 8),DUCCIO di Buoninsegna,DUCCIO di Buoninsegna,0.32278090715408325,"LORENZETTI, Pietro",0.3088439106941223,False
14176-071game.jpg,A Game of Horse and Rider,"FRAGONARD, Jean-Honoré","FRAGONARD, Jean-Honoré",0.30851617455482483,"FRAGONARD, Jean-Honoré",0.2889995574951172,True
16030-franc09.jpg,Legend of St Francis: 9. Vision of the Thrones,GIOTTO di Bondone,GIOTTO di Bondone,0.32320162653923035,GIOTTO di Bondone,0.3198578953742981,True
08663-12s_pipe.jpg,Still-Life with Pipe an Jug,"CHARDIN, Jean-Baptiste-Siméon","CHARDIN, Jean-Baptiste-Siméon",0.33853018283843994,"CHARDIN, Jean-Baptiste-Siméon",0.30494165420532227,True
10258-4melanc1.jpg,Allegory of Melancholy,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3135893642902374,"CRANACH, Lucas the Elder",0.31395241618156433,True
43777-12festiv.jpg,The Festival of Love,"WATTEAU, Jean-Antoine","WATTEAU, Jean-Antoine",0.3338033854961395,"FRAGONARD, Jean-Honoré",0.3138994872570038,False
38579-peasants.jpg,Peasants Making Music,"TENIERS, David the Younger","TENIERS, David the Younger",0.30940812826156616,"BOSCH, Hieronymus",0.3004899024963379,False
14984-1paris05.jpg,Self-Portrait,"GAUGUIN, Paul","GAUGUIN, Paul",0.3368408977985382,"GAUGUIN, Paul",0.2969413697719574,True
39084-070death.jpg,The Death of Sophonisba,"TIEPOLO, Giovanni Battista","TIEPOLO, Giovanni Battista",0.3105342984199524,"TIEPOLO, Giovanni Battista",0.3099609613418579,True
26022-12portra.jpg,Portrait of a Man,"MEMLING, Hans","MEMLING, Hans",0.3617733120918274,"MEMLING, Hans",0.33464542031288147,True
17833-blac625.jpg,Two Women and a Man,"GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.3231360912322998,"GOYA Y LUCIENTES, Francisco de",0.33014121651649475,True
39264-4lastju0.jpg,The Last Judgment,TINTORETTO,TINTORETTO,0.3171256184577942,"BOTTICELLI, Sandro",0.2661629319190979,False
35482-21mythol.jpg,Diana Returning from Hunt,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3266211748123169,"RUBENS, Peter Paul",0.3032930791378021,True
26635-03_7pr3.jpg,Isaiah,MICHELANGELO Buonarroti,MICHELANGELO Buonarroti,0.3294793367385864,MICHELANGELO Buonarroti,0.306102454662323,True
22505-5meeting.jpg,Meeting at the Golden Gate,"LIPPI, Filippino","LIPPI, Filippino",0.29911965131759644,PINTURICCHIO,0.2830021381378174,False
39261-2st_paul.jpg,The Martyrdom of St Paul,TINTORETTO,TINTORETTO,0.3092057704925537,TINTORETTO,0.2956625819206238,True
07230-canal600.jpg,Piazza San Marco in Venice,CANALETTO,CANALETTO,0.3494112491607666,CANALETTO,0.3239327073097229,True
42835-05helen.jpg,The Vision of St Helena,"VERONESE, Paolo","VERONESE, Paolo",0.30587321519851685,"VERONESE, Paolo",0.3024190366268158,True
28507-early16.jpg,Regatta at Sainte-Adresse,"MONET, Claude","MONET, Claude",0.30950313806533813,CANALETTO,0.2724079191684723,False
35567-151anne.jpg,Portrait of Anne of Austria,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.29541146755218506,"RUBENS, Peter Paul",0.2785583436489105,True
39990-2forest2.jpg,Woman in Monsieur Forest's Garden,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.3108336329460144,"DEGAS, Edgar",0.2972223162651062,False
16369-wall2.jpg,Scenes with decorative bands,GIOTTO di Bondone,GIOTTO di Bondone,0.3060961961746216,MASOLINO da Panicale,0.30838996171951294,False
42962-3dieci1.jpg,Juno Showering Gifts on Venetia,"VERONESE, Paolo","VERONESE, Paolo",0.324632853269577,"VERONESE, Paolo",0.29141247272491455,True
39389-1annunc.jpg,The Annunciation,TINTORETTO,TINTORETTO,0.3410773277282715,PINTURICCHIO,0.2769348621368408,False
07559-42loreto.jpg,Madonna di Loreto,CARAVAGGIO,CARAVAGGIO,0.3421705961227417,CARAVAGGIO,0.3134033679962158,True
16416-baptis2.jpg,Scenes from the Life of St John the Baptist: 2. Birth and Naming of the Baptist,GIOTTO di Bondone,GIOTTO di Bondone,0.30968713760375977,"LORENZETTI, Pietro",0.286622017621994,False
35637-05sketch.jpg,Christ on the Cross,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.30702319741249084,"RUBENS, Peter Paul",0.28086549043655396,True
26128-36noannu.jpg,The Annunciation,"MEMLING, Hans","MEMLING, Hans",0.31234854459762573,"MEMLING, Hans",0.3041386008262634,True
38563-gallery.jpg,Archduke Leopold Wilhelm of Austria in his Gallery,"TENIERS, David the Younger","TENIERS, David the Younger",0.29112303256988525,PINTURICCHIO,0.295971542596817,False
14909-early11.jpg,Still-Life with Mandoline,"GAUGUIN, Paul","GAUGUIN, Paul",0.30638226866722107,"GAUGUIN, Paul",0.2829401195049286,True
16049-franc22.jpg,Legend of St Francis: 22. Verification of the Stigmata,GIOTTO di Bondone,GIOTTO di Bondone,0.3262987434864044,"MANTEGNA, Andrea",0.27665281295776367,False
17135-arles57.jpg,Ladies of Arles (Memory of the Garden at Etten),"GOGH, Vincent van","GOGH, Vincent van",0.282375693321228,"GAUGUIN, Paul",0.28872647881507874,False
15957-00ceili2.jpg,View of the north transept (2),GIOTTO di Bondone,GIOTTO di Bondone,0.2930682301521301,MASOLINO da Panicale,0.28057795763015747,False
35500-30mythol.jpg,Pan and Syrinx,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.31904399394989014,"RUBENS, Peter Paul",0.2967810332775116,True
08530-1lands04.jpg,Rocks at L'Estaque,"CÉZANNE, Paul","CÉZANNE, Paul",0.32115447521209717,"CÉZANNE, Paul",0.29020124673843384,True
35543-06medici.jpg,"The Apotheosis of Henry IV and the Proclamation of the Regency of Marie de Médicis on May 14, 1610","RUBENS, Peter Paul","RUBENS, Peter Paul",0.28238287568092346,TINTORETTO,0.27815261483192444,False
30797-mourning.jpg,The Mourning of the Dead Christ (Deposition),"PERUGINO, Pietro","PERUGINO, Pietro",0.3224320411682129,"PERUGINO, Pietro",0.32182759046554565,True
28666-1london4.jpg,"The Houses of Parliament, London","MONET, Claude","MONET, Claude",0.31036126613616943,"MONET, Claude",0.3043518662452698,True
08552-2figure4.jpg,Self-Portrait in a Felt Hat,"CÉZANNE, Paul","CÉZANNE, Paul",0.32711994647979736,"CÉZANNE, Paul",0.30606740713119507,True
31957-01madonn.jpg,Madonna and Child with St. Joseph and Saint John the Baptist,"PONTORMO, Jacopo","PONTORMO, Jacopo",0.3239583969116211,"PONTORMO, Jacopo",0.3135586082935333,True
39432-2colleg2.jpg,Doge Nicol? da Ponte Invoking the Protection of the Virgin,TINTORETTO,TINTORETTO,0.3148932456970215,TINTORETTO,0.30359023809432983,True
18053-06scene.jpg,"St Augustine Teaching in Rome (scene 6, south wall)","GOZZOLI, Benozzo","GOZZOLI, Benozzo",0.3173081576824188,PINTURICCHIO,0.3057212829589844,False
28612-3etreta1.jpg,La Manneporte near Étretat,"MONET, Claude","MONET, Claude",0.32160288095474243,"MONET, Claude",0.2859066128730774,True
14166-022love.jpg,Love the Sentinel,"FRAGONARD, Jean-Honoré","FRAGONARD, Jean-Honoré",0.3584192395210266,"FRAGONARD, Jean-Honoré",0.3176858425140381,True
39068-5tasso3.jpg,Rinaldo's Companions Hold the Magic Mirror up to His Face,"TIEPOLO, Giovanni Battista","TIEPOLO, Giovanni Battista",0.30583345890045166,"TIEPOLO, Giovanni Domenico",0.2999577820301056,False
10229-1venus03a.jpg,Venus and Cupid,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.33594220876693726,"PERUGINO, Pietro",0.30349215865135193,False
07622-72denial.jpg,The Denial of St Peter,CARAVAGGIO,CARAVAGGIO,0.3321971297264099,GUERCINO,0.31061816215515137,False
30847-vision.jpg,The Vision of St Bernard,"PERUGINO, Pietro","PERUGINO, Pietro",0.3181397318840027,"BOTTICELLI, Sandro",0.2920171618461609,False
44061-2lamenta.jpg,Lamentation,"WEYDEN, Rogier van der","WEYDEN, Rogier van der",0.2987671494483948,"MEMLING, Hans",0.2798163890838623,False
17190-cypres01.jpg,Starry Night,"GOGH, Vincent van","GOGH, Vincent van",0.29405003786087036,"GOGH, Vincent van",0.29407382011413574,True
12205-pre_f_1x.jpg,Isaiah (prophet 1),DUCCIO di Buoninsegna,DUCCIO di Buoninsegna,0.3099742531776428,DUCCIO di Buoninsegna,0.3172568380832672,True
33628-15sp1657.jpg,Little Self-Portrait,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.34561482071876526,REMBRANDT Harmenszoon van Rijn,0.32114946842193604,True
35495-27mythol.jpg,The Drunken Silenus,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.33774232864379883,"RUBENS, Peter Paul",0.29673999547958374,True
31984-1deposa.jpg,Deposition,"PONTORMO, Jacopo","PONTORMO, Jacopo",0.338100790977478,"PONTORMO, Jacopo",0.3325284719467163,True
40013-2mouli09.jpg,Jane Avril Dancing,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.33271098136901855,"TOULOUSE-LAUTREC, Henri de",0.31312623620033264,True
39970-10early.jpg,Gustave Lucien Dennery,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.2932254672050476,"TOULOUSE-LAUTREC, Henri de",0.2904362976551056,True
07261-canal711.jpg,"London: Westminster Abbey, with a Procession of Knights of the Bath",CANALETTO,CANALETTO,0.3050132989883423,CANALETTO,0.28523892164230347,True
17180-2enclos3.jpg,Field with Poppies,"GOGH, Vincent van","GOGH, Vincent van",0.2788155674934387,"RENOIR, Pierre-Auguste",0.28350090980529785,False
28581-lazare3.jpg,Gare Saint-Lazare,"MONET, Claude","MONET, Claude",0.2983371615409851,"GOGH, Vincent van",0.2771972119808197,False
40057-2cafe2.jpg,The Englishwoman from Le Star at Le Havre (Miss Dolly),"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.3066630959510803,"TOULOUSE-LAUTREC, Henri de",0.2871352434158325,True
35841-alkmaar.jpg,View of Alkmaar from the Sea,"RUYSDAEL, Salomon van","RUYSDAEL, Salomon van",0.32136961817741394,"RUYSDAEL, Salomon van",0.2951326370239258,True
33893-08noremb.jpg,Old Rabbi,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3480701446533203,REMBRANDT Harmenszoon van Rijn,0.33170560002326965,True
40041-cabare07.jpg,Alfred la Guigne,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.3290232717990875,"TOULOUSE-LAUTREC, Henri de",0.30154138803482056,True
07569-46ecceho.jpg,Ecce Homo,CARAVAGGIO,CARAVAGGIO,0.3233233690261841,CARAVAGGIO,0.2955431342124939,True
16022-franc04.jpg,Legend of St Francis: 4. Miracle of the Crucifix,GIOTTO di Bondone,GIOTTO di Bondone,0.31316298246383667,PINTURICCHIO,0.31193262338638306,False
39287-1mark0.jpg,The Miracle of St Mark Freeing the Slave,TINTORETTO,TINTORETTO,0.32470059394836426,TINTORETTO,0.308419406414032,True
33539-50portra.jpg,Man in Oriental Costume,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3494337797164917,REMBRANDT Harmenszoon van Rijn,0.29431384801864624,True
42593-17lute.jpg,Woman with a Lute near a Window,"VERMEER, Johannes","VERMEER, Johannes",0.33301448822021484,"VERMEER, Johannes",0.2951054871082306,True
35566-14mariem.jpg,"Marie de Médici, Queen of France","RUBENS, Peter Paul","RUBENS, Peter Paul",0.3009926974773407,REMBRANDT Harmenszoon van Rijn,0.30140531063079834,False
07235-canal604.jpg,Rome: The Arch of Constantine,CANALETTO,CANALETTO,0.2974705696105957,CANALETTO,0.30617833137512207,True
16395-chris23.jpg,No. 39 Scenes from the Life of Christ: 23. Pentecost (before restoration),GIOTTO di Bondone,GIOTTO di Bondone,0.31934458017349243,GIOTTO di Bondone,0.3183448612689972,True
11135-early26.jpg,Mademoiselle Dihau at the Piano,"DEGAS, Edgar","DEGAS, Edgar",0.3009531497955322,"LIPPI, Filippino",0.2908051013946533,False
35837-sailing.jpg,Sailing Boats near a Village,"RUYSDAEL, Salomon van","RUYSDAEL, Salomon van",0.3452034592628479,"RUISDAEL, Jacob Isaackszon van",0.31968146562576294,False
07612-65lazar.jpg,The Raising of Lazarus,CARAVAGGIO,CARAVAGGIO,0.302929162979126,TINTORETTO,0.311493456363678,False
17830-blac622.jpg,Atropos (The Fates),"GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.34044602513313293,"GOYA Y LUCIENTES, Francisco de",0.26213139295578003,True
23878-4manet16.jpg,In the Winter Garden,"MANET, Edouard","MANET, Edouard",0.2985190153121948,"MANET, Edouard",0.28948742151260376,True
06232-porgreen.jpg,Portrait of a Lady in Green,"BRONZINO, Agnolo","BRONZINO, Agnolo",0.3379109501838684,"BRONZINO, Agnolo",0.29104259610176086,True
17272-auvers32.jpg,Wheat Field under Clouded Sky,"GOGH, Vincent van","GOGH, Vincent van",0.2975018620491028,"GOGH, Vincent van",0.29610854387283325,True
38892-main09.jpg,Humility Casting Out Pride,"TIEPOLO, Giovanni Battista","TIEPOLO, Giovanni Battista",0.32030948996543884,"TIEPOLO, Giovanni Battista",0.2929369807243347,True
07191-canal3071.jpg,Piazza San Marco Looking East towards the Basilica,CANALETTO,CANALETTO,0.33810415863990784,CANALETTO,0.2787446975708008,True
28587-paris4.jpg,"Rue Saint-Denis in Paris, Celebration of 30 June 1878","MONET, Claude","MONET, Claude",0.27515488862991333,PINTURICCHIO,0.2566705346107483,False
42821-5helen.jpg,The Vision of St Helena,"VERONESE, Paolo","VERONESE, Paolo",0.3242708742618561,"PONTORMO, Jacopo",0.2949603497982025,False
35733-water_foh.jpg,Waterfall with Castle Built on the Rock,"RUISDAEL, Jacob Isaackszon van","RUISDAEL, Jacob Isaackszon van",0.32537806034088135,"RUISDAEL, Jacob Isaackszon van",0.31247997283935547,True
07151-canal101.jpg,Rio dei Mendicanti,CANALETTO,CANALETTO,0.3250998556613922,CANALETTO,0.30113208293914795,True
05687-pompado4.jpg,Marquise de Pompadour at the Toilet-Table,"BOUCHER, François","BOUCHER, François",0.31804659962654114,"FRAGONARD, Jean-Honoré",0.3031178116798401,False
17204-olive06.jpg,Olive Orchards against a Slope of a Hill,"GOGH, Vincent van","GOGH, Vincent van",0.2687360644340515,"GOGH, Vincent van",0.24609573185443878,True
39456-2desert.jpg,The Jews in the Desert,TINTORETTO,TINTORETTO,0.33467453718185425,TINTORETTO,0.3001682758331299,True
07163-canal204.jpg,Rio dei Mendicanti: Looking South,CANALETTO,CANALETTO,0.34643566608428955,CANALETTO,0.32911673188209534,True
35531-03allego.jpg,The Four Continents,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3148156702518463,"RUBENS, Peter Paul",0.30951961874961853,True
23850-3manet09.jpg,The Railway,"MANET, Edouard","MANET, Edouard",0.30131781101226807,"MANET, Edouard",0.23476937413215637,True
14464-310fried.jpg,Man and Woman Contemplating the Moon,"FRIEDRICH, Caspar David","FRIEDRICH, Caspar David",0.2909182012081146,CARAVAGGIO,0.2414349615573883,False
39983-1misc06.jpg,The Day of First Communion,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.3165930509567261,"TOULOUSE-LAUTREC, Henri de",0.2820867896080017,True
32251-03baptis.jpg,St John the Baptist Baptizes the People,"POUSSIN, Nicolas","POUSSIN, Nicolas",0.32680994272232056,"POUSSIN, Nicolas",0.3053058385848999,True
29268-202muril.jpg,Flight into Egypt,"MURILLO, Bartolomé Esteban","MURILLO, Bartolomé Esteban",0.2946842312812805,DOMENICHINO,0.28544163703918457,False
17185-2enclos8.jpg,The Road Menders,"GOGH, Vincent van","GOGH, Vincent van",0.2815603017807007,"GOGH, Vincent van",0.2565470039844513,True
08641-00attrib.jpg,The Attributes of Painting and Sculpture,"CHARDIN, Jean-Baptiste-Siméon","CHARDIN, Jean-Baptiste-Siméon",0.3319353759288788,"BOSCH, Hieronymus",0.27387890219688416,False
32288-16rebecc.jpg,Rebecca at the Well,"POUSSIN, Nicolas","POUSSIN, Nicolas",0.32067567110061646,"PERUGINO, Pietro",0.30044594407081604,False
10338-1couple4.jpg,Ill-Matched Couple: Young Girl and Old Man,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3393992781639099,"CRANACH, Lucas the Elder",0.30516403913497925,True
40091-1gouach1.jpg,Ambassadeurs: Aristide Bruant,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.2807562053203583,"TOULOUSE-LAUTREC, Henri de",0.2762317955493927,True
17807-711goya.jpg,The Madhouse,"GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.3136868178844452,"GOYA Y LUCIENTES, Francisco de",0.2943943440914154,True
17206-olive08.jpg,Olive Grove with Picking Figures,"GOGH, Vincent van","GOGH, Vincent van",0.29928165674209595,"GOGH, Vincent van",0.28094160556793213,True
07223-canal511.jpg,Grand Canal: Looking South-West,CANALETTO,CANALETTO,0.36593717336654663,CANALETTO,0.3054015636444092,True
14929-5paris02.jpg,The Ham,"GAUGUIN, Paul","GAUGUIN, Paul",0.305146187543869,CARAVAGGIO,0.24464482069015503,False
43801-21enseig.jpg,L'Enseigne de Gersaint,"WATTEAU, Jean-Antoine","WATTEAU, Jean-Antoine",0.2968418002128601,"BOTTICELLI, Sandro",0.282886266708374,False
05451-3sebasti.jpg,St Sebastian,"BOTTICELLI, Sandro","BOTTICELLI, Sandro",0.32493773102760315,MICHELANGELO Buonarroti,0.3060752749443054,False
37286-10orviet.jpg,Orvieto Polyptych,SIMONE MARTINI,SIMONE MARTINI,0.3184393644332886,SIMONE MARTINI,0.30697017908096313,True
26081-25nobath.jpg,Bathsheba,"MEMLING, Hans","MEMLING, Hans",0.3084951639175415,"PONTORMO, Jacopo",0.3124060034751892,False
39426-1antico1.jpg,"Bacchus, Venus and Ariadne",TINTORETTO,TINTORETTO,0.30942314863204956,GUERCINO,0.2927538752555847,False
32294-1sacram1.jpg,The Seven Sacraments I: Ordination,"POUSSIN, Nicolas","POUSSIN, Nicolas",0.2910390794277191,"POUSSIN, Nicolas",0.29108068346977234,True
14180-075game.jpg,The Swing,"FRAGONARD, Jean-Honoré","FRAGONARD, Jean-Honoré",0.3288823664188385,"FRAGONARD, Jean-Honoré",0.29840967059135437,True
35460-10feast.jpg,The Feast of Herod,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.29742783308029175,"GOYA Y LUCIENTES, Francisco de",0.27372264862060547,False
28613-3etreta2.jpg,The Manneporte (Étretat),"MONET, Claude","MONET, Claude",0.3123610019683838,"MONET, Claude",0.2896195650100708,True
17201-olive03.jpg,The Olive Trees,"GOGH, Vincent van","GOGH, Vincent van",0.28703632950782776,"GOGH, Vincent van",0.26910728216171265,True
39246-04birth.jpg,The Birth of John the Baptist,TINTORETTO,TINTORETTO,0.3076869249343872,PINTURICCHIO,0.3095322847366333,False
07605-62behead.jpg,Beheading of Saint John the Baptist,CARAVAGGIO,CARAVAGGIO,0.33384954929351807,CARAVAGGIO,0.3056449890136719,True
23806-3early1.jpg,Music in the Tuileries Garden,"MANET, Edouard","MANET, Edouard",0.27934354543685913,"GOYA Y LUCIENTES, Francisco de",0.2623418867588043,False
17148-arles70.jpg,Orchard in Blossom with View of Arles,"GOGH, Vincent van","GOGH, Vincent van",0.2981260120868683,"GOGH, Vincent van",0.26631593704223633,True
07168-canal209.jpg,San Giacomo di Rialto,CANALETTO,CANALETTO,0.32043156027793884,CANALETTO,0.30005115270614624,True
10228-1venus03.jpg,Venus and Cupid,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.33732765913009644,"CRANACH, Lucas the Elder",0.3100331723690033,True
33579-120portr.jpg,Titus as a Franciscan Monk,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.2934143543243408,LEONARDO da Vinci,0.2904087007045746,False
35416-371relig.jpg,Descent from the Cross,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.30092617869377136,"RUBENS, Peter Paul",0.30310744047164917,True
10232-1venus05a.jpg,Venus with Cupid Stealing Honey,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.329837828874588,"CRANACH, Lucas the Elder",0.3091723918914795,True
31228-13nativ1.jpg,Nativity,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.35657167434692383,PIERO DELLA FRANCESCA,0.2851567268371582,True
